Nome: BOA VISTA
Codigo Estacao: 82024
Latitude: 2.82944443
Longitude: -60.66194444
Altitude: 84.18
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2024-01-01
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s);
2020-11-12;6.1;35.6;27.9;25.3;78.5;53;1;
2020-11-13;3.8;34.6;27.9;24.7;77.3;62;.7;
2020-11-14;0;36.1;29.6;25.1;74.8;61;1;
2020-11-15;0;34.6;30.1;25.7;72.3;73;1;
2020-11-16;19.4;35.1;29.7;25.5;67.8;52;1;
2020-11-17;0;34.6;28.5;25.7;73.3;57;1.3;
2020-11-18;0;32.5;28.9;25.3;68.5;60;2.3;
2020-11-19;0;34.2;28.3;24.6;73.8;59;1.3;
2020-11-20;0;35.5;29.6;25.3;67;60;1.7;
2020-11-21;0;36.5;27.3;23.8;81.3;50;1.7;
2020-11-22;51;33.6;27;23.4;84.3;67;.3;
2020-11-23;4.1;35.5;28.5;24;76;59;1;
2020-11-24;0;35.1;28.5;25.5;77;59;1.7;
2020-11-25;10.6;31;26;24.4;88.5;72;1;
2020-11-26;10.7;34.6;28.1;24.3;74.8;58;1;
2020-11-27;0;34.5;28;24.5;78.8;66;1;
2020-11-28;2;35;29.1;24.3;73.8;61;.7;
2020-11-29;0;33.5;26.5;24.6;85;65;1.7;
2020-11-30;22.3;33.6;27.6;24.8;80;60;.7;
2020-12-01;0;33.5;27.3;24.8;83;67;.3;
2020-12-02;5.8;34.1;29.3;25.3;71;56;1;
2020-12-03;0;34.1;28.3;25.2;73.5;60;2;
2020-12-04;3;33.6;28.4;24.7;71.5;57;1.3;
2020-12-05;0;34.6;28.7;24.8;71.8;54;1;
2020-12-06;0;34.6;29.7;25.9;69.8;56;1;
2020-12-07;0;33.6;27.8;24.5;77;56;.7;
2020-12-08;1;35.1;28.7;24.8;70.3;53;1;
2020-12-09;0;35.7;29.4;25.6;67.3;49;1.3;
2020-12-10;0;33;28.6;25.3;72.5;60;1.3;
2020-12-11;0;33.7;27.7;25.4;79.8;76;2;
2020-12-12;7.2;34.6;29;24.3;67.8;49;1;
2020-12-13;0;35.5;28.9;24.6;65.8;49;1.7;
2020-12-14;0;35.1;29.4;24.8;63.3;52;1.3;
2020-12-15;0;35.1;28.7;24.8;71.3;52;1;
2020-12-16;0;35.1;28.4;24.7;75.3;59;.7;
2020-12-17;0;32.4;27.6;24.4;74.3;62;1;
2020-12-18;0;34.1;28.5;24.1;69.3;57;.7;
2020-12-19;0;34;27.8;24.8;73.3;51;1.7;
2020-12-20;0;32.4;28.5;24.9;71.5;58;2;
2020-12-21;0;34.6;28.5;25.4;69.8;56;2;
2020-12-22;0;34.5;27.6;24;74.5;49;1.3;
2020-12-23;12.2;31.4;26.2;23.6;90;83;.7;
2020-12-24;2.5;34.1;27.9;24.3;78.3;58;.3;
2020-12-25;2.5;34.6;27.9;24.9;75.5;51;1;
2020-12-26;0;29;26.9;25.4;85.5;83;.7;
2020-12-27;.2;34.7;28.6;25.2;72.5;51;1.3;
2020-12-28;0;34.1;28.4;24.1;69.8;59;1.7;
2020-12-29;0;33.7;27.8;24.8;78.3;61;1;
2020-12-30;0;28;24.8;22.5;89;82;1;
2020-12-31;8;34.5;27.8;23.6;73.8;56;1.3;
2021-01-01;0;35.1;28.3;23.8;72;54;.7;
2021-01-02;0;34.3;27.2;24.2;77.8;53;1.3;
2021-01-03;8;35.1;28.5;24.7;73;60;1.3;
2021-01-04;0;34;28;24.5;71.3;52;1;
2021-01-05;0;34.1;28.8;24.8;71.8;56;1;
2021-01-06;0;35;28.2;24;68.3;62;1.3;
2021-01-07;0;35.6;28.8;24.9;72;49;1.3;
2021-01-08;34.9;32.4;26.1;22.1;86.3;72;.3;
2021-01-09;25.7;32;26.3;22.3;79.8;73;1;
2021-01-10;5.2;32.1;25.6;22.8;89.3;74;.7;
2021-01-11;32;31;26.7;23.4;82.5;65;1.3;
2021-01-12;0;32.5;27.2;23.8;74.8;58;1.3;
2021-01-13;0;32.5;27.6;24.5;72;60;2;
2021-01-14;0;32.9;27.3;24.2;75;58;2;
2021-01-15;0;32.4;27.6;24.1;71.3;59;1.3;
2021-01-16;0;33.7;27.1;23.6;81.8;61;1;
2021-01-17;1;34.1;28.3;24.3;68.8;61;2;
2021-01-18;5;34.5;27.3;23.8;73.3;50;1.3;
2021-01-19;0;34.1;28.3;24.9;64.8;52;2.3;
2021-01-20;0;34.6;27.8;23.8;64.3;45;1.7;
2021-01-21;0;35.1;28.3;23.3;68;49;1.7;
2021-01-22;0;35.1;28.1;23.6;71.3;56;1;
2021-01-23;.8;35;28;24.1;70.8;55;2;
2021-01-24;3;33.6;27.3;24.4;80.8;68;1.7;
2021-01-25;.2;33.6;28.3;25.2;65.8;55;2.3;
2021-01-26;0;33.3;27.3;23.6;71.3;55;1.3;
2021-01-27;0;33;27.9;24.9;73.5;63;1.7;
2021-01-28;0;33.5;27.3;23.2;66;50;2.3;
2021-01-29;0;34.6;27.5;22.2;69.3;53;1.3;
2021-01-30;0;35.1;27.2;24;73.3;58;1.3;
2021-01-31;0;34.6;28.4;24.1;70.8;59;2;
